Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"817.1881","Bacteroides fragilis strain 16997",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","16997",,,,,,,,,,,,,,,,,,,,"Good","2021-09-09T00:00:00Z",,,"PRJNA290862","SAMN03921983","GCA_019915865.1",,"LGTX00000000","Seqomics Ltd.","WGS","Illumina MiSeq","56.0x","CLC Genomics Workbench Tool v. 8.0.2;",,,3,5316035,43.65409,1,4152746,73,12,,4733,99.9,99.5,,,,"infection",,"2001",2001,,"Hungary","Europe","Hungary",,"Homo sapiens","Human",,,"bacterial infection","Human",,,,"collected_by:Zoltan Lajos","pathogenic strain isolated from human infection site","2021-09-29T16:00:22.239Z","2021-09-29T16:00:22.239Z"
"817.1882","Bacteroides fragilis strain MAG009",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","MAG009",,,,,,,,,,,,,,,,,,,,"Good","2021-09-17T00:00:00Z",,,"PRJNA665590","SAMN19315065",,,"JAHHQR000000000","Korea Polar Research Institute","WGS","Illumina HiSeq","54.745x","SPAdes v. v3.11.1",,,90,4749691,43.372105,20,70889,28,,,4137,98,97.7,,,,"fecal material",,"2020-01",2020,,"Antarctica","Antarctica","Antarctica: King George Island",,"Leptonychotes weddellii","Weddell seal ",,,,"Nonhuman Mammal",,,,"sample_type:metagenomic assembly","comparing fecal microbiota of two antarctic seal species","2021-09-29T17:27:06.398Z","2021-09-29T17:27:06.398Z"
"817.1883","Bacteroides fragilis strain BFG-1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Complete","BFG-1",,,,,,,,,,,,,,,,,,,,"Good","2021-09-22T00:00:00Z",,,"PRJNA646575","SAMN15546948","GCA_020091565.1",,"CP081922,CP081921","National Institute of Allergy and Infectious Disease","Complete","PacBio Sequel","148x","Canu v. v. 1.6",,1,2,5223334,43.26482,1,5187754,73,18,,4645,100,99.7,,,,"blood",,"1985",1985,,"USA","North America","USA:Bethesda",,"Homo sapiens","Human",,,"BACTEROIDES INFECTIONS","Human",,,,"collected_by:Department of Laboratory Medicine - NIH Clinical Center","Isolates underwent genomic sequencing with a combination of Illumina, PacBio and Oxford Nanopore Technologies sequencing approaches.","2021-09-29T19:34:24.801Z","2021-09-29T19:34:24.801Z"
"817.1884","Bacteroides fragilis strain FDAARGOS_1512 strain Not applicable",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Complete","Not applicable",,,,,,,,,,,,,,,,,"DSM:2151",,,"Good","2021-09-23T00:00:00Z",,,"PRJNA231221","SAMN21218868","GCA_020097275.1",,"CP083623,CP083624","US Food and Drug Administration","Complete","Pacbio; Illumina","965.35x","SMRT v. 9.0.0, HGAP v. 4.0",,1,2,5236049,43.12175,1,5199476,71,18,,4642,100,99.9,,,,,,,,,"Germany",,"Germany: Braunschweig",,,,,,,,,,"host_description:Not applicable","collected_by:DSMZ","In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.","2021-09-29T19:39:58.368Z","2021-09-29T19:39:58.368Z"
"817.1894","Bacteroides fragilis strain P16.G1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.G1",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888010",,,"JAIWXH000000000","University of Texas at Austin","WGS","Illumina NextSeq","105.404x","SPAdes v. v3.11.28",,,14,5204246,43.466244,3,666667,66,2,,4610,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:49:09.915Z","2021-10-31T08:49:09.915Z"
"817.1895","Bacteroides fragilis strain P16.H3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.H3",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888015",,,"JAIWXF000000000","University of Texas at Austin","WGS","Illumina NextSeq","51.1x","SPAdes v. v3.11.30",,,26,5201880,43.464684,5,483999,62,2,,4619,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:52:37.813Z","2021-10-31T08:52:37.813Z"
"817.1896","Bacteroides fragilis strain P16.F3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.F3",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888014",,,"JAIWXI000000000","University of Texas at Austin","WGS","Illumina NextSeq","100.257x","SPAdes v. v3.11.27",,,22,5200575,43.463844,4,567290,61,2,,4613,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:49:11.217Z","2021-10-31T08:49:11.217Z"
"817.1897","Bacteroides fragilis strain P16.C3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.C3",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888013",,,"JAIWXJ000000000","University of Texas at Austin","WGS","Illumina NextSeq","112.716x","SPAdes v. v3.11.26",,,19,5203635,43.4653,4,599987,61,2,,4632,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:52:28.445Z","2021-10-31T08:52:28.445Z"
"817.1898","Bacteroides fragilis strain P16.H2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.H2",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888011",,,"JAIWXG000000000","University of Texas at Austin","WGS","Illumina NextSeq","24.397x","SPAdes v. v3.11.29",,,23,5202915,43.466114,4,567290,62,3,,4610,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:52:22.319Z","2021-10-31T08:52:22.319Z"
"817.1899","Bacteroides fragilis strain P16.A3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.A3",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888012",,,"JAIWXL000000000","University of Texas at Austin","WGS","Illumina NextSeq","118.884x","SPAdes v. v3.11.24",,,16,5204246,43.465084,3,666617,57,2,,4619,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:52:32.236Z","2021-10-31T08:52:32.236Z"
"817.1900","Bacteroides fragilis strain P16.A4",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.A4",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888016",,,"JAIWXK000000000","University of Texas at Austin","WGS","Illumina NextSeq","97.578x","SPAdes v. v3.11.25",,,19,5201753,43.46392,3,586340,64,2,,4609,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:52:42.589Z","2021-10-31T08:52:42.589Z"
"817.1901","Bacteroides fragilis strain P15.E8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P15.E8",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888003",,,"JAIWXP000000000","University of Texas at Austin","WGS","Illumina NextSeq","146.491x","SPAdes v. v3.11.20",,,24,5269715,43.57363,5,501978,59,4,,4700,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:55:45.867Z","2021-10-31T08:55:45.867Z"
"817.1902","Bacteroides fragilis strain P16.A1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P16.A1",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888009",,,"JAIWXM000000000","University of Texas at Austin","WGS","Illumina NextSeq","78.293x","SPAdes v. v3.11.23",,,23,5199736,43.462593,4,579264,68,3,,4626,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:58:53.381Z","2021-10-31T08:58:53.381Z"
"817.1903","Bacteroides fragilis strain P15.A8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P15.A8",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888000",,,"JAIWXU000000000","University of Texas at Austin","WGS","Illumina NextSeq","126.131x","SPAdes v. v3.11.15",,,22,5269890,43.57105,4,567352,59,4,,4698,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:55:47.386Z","2021-10-31T08:55:47.386Z"
"817.1904","Bacteroides fragilis strain P15.C8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P15.C8",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888001",,,"JAIWXS000000000","University of Texas at Austin","WGS","Illumina NextSeq","138.102x","SPAdes v. v3.11.17",,,24,5270023,43.57248,4,567352,60,4,,4695,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:58:48.859Z","2021-10-31T08:58:48.859Z"
"817.1905","Bacteroides fragilis strain P15.D8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P15.D8",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z",,,"PRJNA767094","SAMN21888002",,,"JAIWXR000000000","University of Texas at Austin","WGS","Illumina NextSeq","89.163x","SPAdes v. v3.11.18",,,26,5272269,43.57508,4,501978,67,5,,4698,100,99.9,,,,"feces",,"2017-09",2017,,,,"USA",,"Pongo pygmaeus","Bornean orangutan ",,,,"Nonhuman Mammal",,,,,"Bacteroides xylanisolvens, B. fragilis, B. ovatus isolated strains from captive great ages","2021-10-31T08:58:59.680Z","2021-10-31T08:58:59.680Z"
"817.1906","Bacteroides fragilis strain FDAARGOS_1511 strain Not applicable",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Not applicable",,,,,,,,,,,,,,,,,"DSM:1396",,,"Good","2021-10-05T00:00:00Z",,,"PRJNA231221","SAMN21218867",,,"JAIWZL000000000","US Food and Drug Administration","WGS","Pacbio; Illumina","1034.12x","SMRT v. 9.0.0, HGAP v. 4.0",,,4,5305407,43.391544,1,3933042,75,18,,4731,100,99.7,,,,,,,,,"Germany",,"Germany: Braunschweig",,,,,,,,,,"host_description:Not applicable","collected_by:DSMZ","In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.","2021-10-31T09:42:04.898Z","2021-10-31T09:42:04.898Z"
"817.1907","Bacteroides fragilis strain FDAARGOS_1514 strain Not applicable",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","null","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Not applicable",,,,,,,,,,,,,,,,,"DSM:9669",,,"Good","2021-10-05T00:00:00Z",,,"PRJNA231221","SAMN21218870",,,"JAIWZJ000000000","US Food and Drug Administration","WGS","Pacbio; Illumina","879.94x","SMRT v. 9.0.0, HGAP v. 4.0, SPAdes v.",,5,8,5428300,43.16565,1,4110164,74,18,,4856,100,99.6,,,,,,,,,"Germany",,"Germany: Braunschweig",,,,,,,,,,"host_description:Not applicable","collected_by:DSMZ","In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.","2021-10-31T09:42:24.334Z","2021-10-31T09:42:24.334Z"
